Date,Index Level
2024-12-12,151.929892791259
2024-12-13,151.2579348419946
2024-12-16,149.3101284766101
2024-12-17,148.55808287398682
2024-12-18,147.96474204420255
2024-12-19,147.8195278490797
2024-12-20,147.80482628210743
2024-12-23,145.57552389733112
2024-12-24,145.57339484914584
2024-12-26,146.29397454109713
2024-12-27,145.68260399089863
2024-12-30,143.3881991006479
2024-12-31,142.95289308571284
2025-01-02,141.60275940094388
2025-01-03,140.97474800724058
2025-01-06,138.56746696410323
2025-01-07,137.86526447101411
2025-01-08,139.17479600927624
2025-01-10,137.85484978840373
2025-01-13,136.04801407103088
2025-01-14,136.36782125075462
2025-01-15,140.26744959044333
