Date,Index Level
2024-07-09,163.17243793812696
2024-07-10,165.95362753385913
2024-07-11,169.85664348896452
2024-07-12,173.81860715628625
2024-07-15,173.82474582450806
2024-07-16,177.35345930460846
2024-07-17,177.2922390409305
2024-07-18,177.78701636938925
2024-07-19,179.1767450480037
2024-07-22,179.5294966292355
2024-07-23,179.8082951510668
2024-07-24,179.19542410322566
2024-07-25,180.20271754684515
2024-07-26,182.8976706124409
2024-07-29,182.81335421721192
2024-07-30,184.43345356411118
2024-07-31,186.2214055933221
2024-08-01,190.2785605844756
2024-08-02,189.0729258890187
2024-08-05,188.91936209077704
2024-08-06,192.94877161183476
2024-08-07,193.5967355357099
2024-08-08,197.6453480291922
2024-08-09,197.25713733414224
2024-08-12,202.25634869036995
2024-08-13,203.99663487442209
2024-08-14,204.7527705138859
2024-08-15,206.0525256443444
2024-08-16,207.32362704424253
2024-08-19,209.65093713562987
2024-08-20,214.25142871227837
2024-08-21,217.0502688985997
2024-08-22,217.65734903625085
2024-08-23,220.7612197329152
2024-08-26,221.29295738775764
2024-08-27,221.84880622828166
2024-08-28,222.54406999893752
2024-08-29,223.1465229070531
2024-08-30,224.04590875631223
2024-09-03,223.29157885878786
2024-09-04,223.02941608686376
2024-09-05,224.12411008464608
2024-09-06,225.71875398845043
2024-09-09,229.05543998123292
2024-09-10,232.0567915161383
2024-09-11,232.53376113822767
2024-09-12,235.92837006783827
2024-09-13,240.47515046095566
2024-09-16,240.02674848980453
2024-09-17,243.35965591230814
2024-09-18,244.74311108542148
2024-09-19,249.09359881993888
2024-09-20,250.71509664193403
2024-09-23,250.6093061846369
2024-09-24,251.69533869802916
2024-09-25,251.17881256936275
2024-09-26,252.9075591803483
2024-09-27,257.16147143130206
2024-09-30,261.59883234448114
2024-10-01,261.2206639336573
2024-10-02,265.33772212333207
2024-10-03,265.996534540854
2024-10-04,269.3237158096494
2024-10-07,267.8752894765328
2024-10-08,268.0008542550588
2024-10-09,268.8177988075638
2024-10-10,269.2205492061479
2024-10-11,270.76553968274186
2024-10-14,269.79104014119224
2024-10-15,270.09881592687213
2024-10-16,271.7555990713449
2024-10-17,271.4923448343462
2024-10-18,272.5173739918307
2024-10-21,271.7994863093727
2024-10-22,271.38442699659817
2024-10-23,273.36607767136286
2024-10-24,274.90415034006134
2024-10-25,276.3563249984259
2024-10-28,276.10058827043116
2024-10-29,276.1316677072191
2024-10-30,283.3455733556973
2024-10-31,282.5691427616956
2024-11-01,283.8211987841941
2024-11-04,281.9143001182712
2024-11-05,290.64094258828743
2024-11-06,298.0399735795702
2024-11-07,299.52344154492147
2024-11-08,299.21057666215506
2024-11-11,306.09753320246375
2024-11-12,306.3956069329887
2024-11-13,307.93678410749004
2024-11-14,308.9314727213183
2024-11-15,307.9593720115438
2024-11-18,309.691107229101
2024-11-19,312.3883960589123
2024-11-20,312.59168383254195
2024-11-21,316.6688832067792
2024-11-22,317.9282567643444
2024-11-25,318.4628276378366
2024-11-26,318.7909290726699
2024-11-27,324.28500400483705
2024-11-29,327.63405504172545
2024-12-02,327.1811802571443
2024-12-03,329.4868722080509
2024-12-04,330.3293826614005
2024-12-05,329.86368370489436
2024-12-06,330.20293584315334
2024-12-09,334.676562150812
2024-12-10,337.8780811217101
2024-12-11,344.81240905708114
2024-12-12,346.332019424906
2024-12-13,346.8836706133596
2024-12-16,347.32859685057747
2024-12-17,347.07606939311955
2024-12-18,344.6600867685131
2024-12-19,352.75781145845343
2024-12-20,357.7012272917466
2024-12-23,360.6640087628867
2024-12-24,364.6779536904211
2024-12-26,368.27041284165983
2024-12-27,374.29772864375377
2024-12-30,378.90700659371373
2024-12-31,379.4792923456519
2025-01-02,380.6860037202307
2025-01-03,387.47138820017557
2025-01-06,385.19989249444325
2025-01-07,432.49965144246266
2025-01-08,433.89252319149847
2025-01-10,433.80198588707464
2025-01-13,432.1360185833701
2025-01-14,433.0063234281749
2025-01-15,437.2191548638815
