Date,Index Level
2024-12-12,156.86738385374065
2024-12-13,156.55349702188315
2024-12-16,156.93464019456604
2024-12-17,156.84157405588354
2024-12-18,155.45973692803034
2024-12-19,156.20876566819524
2024-12-20,159.1912353586521
2024-12-23,157.44824014605888
2024-12-24,157.88856385007946
2024-12-26,157.41425709270544
2024-12-27,156.9304339212964
2024-12-30,155.96558538807727
2024-12-31,155.99879004763346
2025-01-02,155.12328853430398
2025-01-03,156.63848797996874
2025-01-06,154.74440624840605
2025-01-07,154.39372796654732
2025-01-08,154.22051366979642
2025-01-10,153.3664160743389
2025-01-13,152.73692346838584
2025-01-14,154.93147650011514
2025-01-15,155.5369508875012
