Date,Index Level
2024-03-19,100.0
2024-03-20,104.79351882486031
2024-03-21,104.2021587015891
2024-03-22,103.84371274837689
2024-03-25,102.77026305108525
2024-03-26,102.68036082707266
2024-03-27,107.57837442894767
2024-03-28,107.39148241692926
2024-04-01,106.63736865590475
2024-04-02,106.27031957901134
2024-04-03,105.9952198936911
2024-04-04,105.71770353911842
2024-04-05,105.46887922554744
2024-04-08,104.42042758525436
2024-04-09,104.99520944386994
2024-04-10,104.64504650433814
2024-04-11,105.88791106107774
2024-04-12,105.53120030856502
2024-04-15,104.47748449801375
2024-04-16,103.64638990839438
2024-04-17,104.92097958499964
2024-04-18,105.06347559611214
2024-04-19,106.21734595550066
2024-04-22,106.14988443105436
2024-04-23,106.06658790697216
2024-04-24,107.60103985321112
2024-04-25,116.05860555152375
2024-04-26,115.64469852818857
2024-04-29,115.15101840235482
2024-04-30,115.23523969610616
2024-05-01,115.04110418294691
2024-05-02,114.86374823736844
2024-05-03,114.8374932749883
2024-05-06,116.37876219631252
2024-05-07,116.07165306771826
2024-05-08,120.10862267010893
2024-05-09,120.81407081500247
2024-05-10,121.38200005709614
2024-05-13,121.2373616434575
2024-05-14,125.32001531343673
2024-05-15,123.42192980200211
2024-05-16,127.13843720031409
2024-05-17,126.95793465357407
2024-05-20,127.09214161350317
2024-05-21,125.07402194258658
2024-05-22,124.77930608730782
2024-05-23,126.75778098110759
2024-05-24,126.8748348441664
2024-05-28,126.8415041960699
2024-05-29,126.46659508315278
2024-05-30,126.27689540144631
2024-05-31,126.10136092351053
2024-06-03,127.32930264753226
2024-06-04,127.9824760840369
2024-06-05,129.72546677385358
2024-06-06,129.23067316809286
2024-06-07,127.9954817495384
2024-06-10,138.63738229805153
2024-06-11,138.28240458083857
2024-06-12,140.74917756610824
2024-06-13,144.46699954634303
2024-06-14,146.45401966961148
2024-06-17,150.11443986527675
2024-06-18,151.43604140641017
2024-06-20,153.53574438663676
2024-06-21,153.42538799587334
2024-06-24,154.47860362901883
2024-06-25,154.32697660258728
2024-06-26,154.22526959689984
2024-06-27,154.58746564838717
2024-06-28,154.33397927193954
2024-07-01,157.60763774233666
2024-07-02,157.3366120804721
2024-07-03,159.8867607202368
2024-07-05,160.04471003748193
2024-07-08,159.46401911898624
2024-07-09,159.6856097015929
2024-07-10,159.67246605282952
2024-07-11,159.54757692236694
2024-07-12,163.00141568680226
2024-07-15,164.7721616843537
2024-07-16,164.71942654417558
2024-07-17,167.82832941083004
2024-07-18,170.33579175281167
2024-07-19,173.89399841920076
2024-07-22,173.55137818635433
2024-07-23,171.94827041039719
2024-07-24,171.91894714502806
2024-07-25,171.71805108770693
2024-07-26,180.40622084616817
2024-07-29,179.7928452910527
2024-07-30,179.69419618905974
2024-07-31,187.95630711677927
2024-08-01,187.57956209816194
2024-08-02,188.91939651101947
2024-08-05,188.96505173922998
2024-08-06,188.8021950840513
2024-08-07,189.82975083494745
2024-08-08,188.2371175097986
2024-08-09,188.01181619197095
2024-08-12,188.31733884262616
2024-08-13,188.5946810315985
2024-08-14,189.97758587447325
2024-08-15,189.85192063752402
2024-08-16,190.18320679366124
2024-08-19,192.0461513494666
2024-08-20,191.80249817159026
2024-08-21,193.99974206400393
2024-08-22,193.75503853023713
2024-08-23,195.80887389696312
2024-08-26,195.69292510905524
2024-08-27,195.06646996122407
2024-08-28,195.0227081949951
2024-08-29,195.15184645488668
2024-08-30,195.43307275761816
2024-09-03,194.41744649611212
2024-09-04,194.0163958298282
2024-09-05,200.1906205708584
2024-09-06,200.36470320782212
2024-09-09,198.8730627229169
2024-09-10,198.9593264018709
2024-09-11,203.025461215224
2024-09-12,202.66793120353833
2024-09-13,202.25828661609842
2024-09-16,206.77479368882246
2024-09-17,206.20870968100178
2024-09-18,207.3093598960513
2024-09-19,206.56075191586123
2024-09-20,206.18265512390926
2024-09-23,205.47038782808232
2024-09-24,205.307887042597
2024-09-25,205.3320058757004
2024-09-26,204.38678719609032
2024-09-27,206.59895018755387
2024-09-30,206.75979848225222
2024-10-01,205.45720840633012
2024-10-02,212.385062142936
2024-10-03,212.50929304339007
2024-10-04,211.38501415532522
2024-10-07,212.83686038233867
2024-10-08,216.05201776464426
2024-10-09,213.78018457866025
2024-10-10,218.53692279705749
2024-10-11,218.0276191005701
2024-10-14,218.61282220415754
2024-10-15,215.24503205935144
2024-10-16,218.65867988992687
2024-10-17,217.44529039722573
2024-10-18,221.7609175588208
2024-10-21,220.10543499562664
2024-10-22,221.21129540787825
2024-10-23,221.21144935925315
2024-10-24,222.7347872782745
2024-10-25,221.13765869889176
2024-10-28,227.64308999533495
2024-10-29,226.69038026197617
2024-10-30,229.01999049454946
2024-10-31,231.84818510097003
2024-11-01,231.7753842294457
2024-11-04,233.56910920087503
2024-11-05,233.9195241188574
2024-11-06,271.9484806102166
2024-11-07,270.15320754072803
2024-11-08,270.5930418432335
2024-11-11,269.58532059291576
2024-11-12,267.7771885765482
2024-11-13,267.90601065126634
2024-11-14,269.81197989680084
2024-11-15,269.89210559327506
2024-11-18,269.12525459445436
2024-11-19,268.8701147714238
2024-11-20,268.8410936435977
2024-11-21,268.6276739176466
2024-11-22,268.99131258978343
2024-11-25,304.95652160301887
2024-11-26,305.5458942473551
2024-11-27,305.13736698411213
2024-11-29,305.5720534230564
2024-12-02,305.152470210423
2024-12-03,305.61495707375786
2024-12-04,305.33960853820525
2024-12-05,305.44647148712886
2024-12-06,305.4629703690256
2024-12-09,306.14720675593526
2024-12-10,307.15376515406473
2024-12-11,306.96669959503237
