Date,Index Level
2024-03-19,100.0
2024-03-20,107.30151278045558
2024-03-21,107.7713190861257
2024-03-22,106.81543989247459
2024-03-25,104.80982120596371
2024-03-26,105.78589800899525
2024-03-27,106.86427566339685
2024-03-28,106.13778568872463
2024-04-01,105.0941406033306
2024-04-02,105.46421572685561
2024-04-03,105.10436027640297
2024-04-04,105.58503913860463
2024-04-05,105.28098600015295
2024-04-08,103.24034634469089
2024-04-09,102.88954516796899
2024-04-10,103.01685209792441
2024-04-11,102.53779815545687
2024-04-12,101.27816894643664
2024-04-15,99.04092277688751
2024-04-16,98.51534171775138
2024-04-17,98.15020042634515
2024-04-18,97.49838868872855
2024-04-19,96.99753321617372
2024-04-22,96.90823062761493
2024-04-23,97.56382324105752
2024-04-24,96.77114349496138
2024-04-25,95.68743639886878
2024-04-26,95.85233040246581
2024-04-29,96.87568387524303
2024-04-30,95.83801621240647
2024-05-01,98.06655169006561
2024-05-02,97.66021993944288
2024-05-03,98.02010358167321
2024-05-06,96.66463305035535
2024-05-07,95.85127625741899
2024-05-08,98.4768133843565
2024-05-09,100.59647402266897
2024-05-10,99.82977895485803
2024-05-13,97.51109963006233
2024-05-14,97.25035157838424
2024-05-15,97.47626733828193
2024-05-16,98.34593599064304
2024-05-17,98.08092028019118
2024-05-20,104.02967585225157
2024-05-21,103.86029914505816
2024-05-22,103.9076349835322
2024-05-23,103.63138967124338
2024-05-24,105.32010755114507
2024-05-28,104.07546785122172
2024-05-29,103.8157182712552
2024-05-30,104.8971577234784
2024-05-31,105.53668951091437
2024-06-03,104.69672385351845
2024-06-04,104.89604588930311
2024-06-05,104.88364269972682
2024-06-06,108.50634997504883
2024-06-07,108.46679089771425
2024-06-10,107.23259784980081
2024-06-11,106.90302555509722
2024-06-12,106.7305530029408
2024-06-13,106.51522152828629
2024-06-14,105.9520987549221
2024-06-17,105.85085784555932
2024-06-18,105.30004722913483
2024-06-20,105.12090822253705
2024-06-21,105.30397066893848
2024-06-24,104.69663727152081
2024-06-25,104.62703151349257
2024-06-26,104.49795473478612
2024-06-27,104.4157923941037
2024-06-28,103.90742716297092
2024-07-01,103.05397399837292
2024-07-02,102.96163592599004
2024-07-03,102.56804260011435
2024-07-05,101.79705639856337
2024-07-08,100.42353685549072
2024-07-09,101.49371029035161
2024-07-10,101.2681686760547
2024-07-11,104.30287439040657
2024-07-12,106.2280796411938
2024-07-15,103.73526973779012
2024-07-16,104.23174646075235
2024-07-17,103.39745699538823
2024-07-18,104.45868387826721
2024-07-19,107.77944293612362
2024-07-22,106.18327002702893
2024-07-23,105.35648836107106
2024-07-24,104.38752031824714
2024-07-25,105.88313781775068
2024-07-26,105.77121800984008
2024-07-29,104.05146176080854
2024-07-30,103.42866069417961
2024-07-31,103.06238101145097
2024-08-01,102.4855303883485
2024-08-02,101.82443899681783
2024-08-05,99.82740938659646
2024-08-06,100.21343927208792
2024-08-07,99.6920183566141
2024-08-08,99.99620968184055
2024-08-09,100.05177469133993
2024-08-12,110.94978529332097
2024-08-13,110.85703242853342
2024-08-14,110.63819410762737
2024-08-15,119.47495191149315
2024-08-16,119.31802783604698
2024-08-19,118.7692355385822
2024-08-20,118.54509607801467
2024-08-21,121.46061001673745
2024-08-22,121.1890229280431
2024-08-23,121.46843877764637
2024-08-26,121.05624459405006
2024-08-27,120.7125259494131
2024-08-28,120.87330088836424
2024-08-29,120.91163120654838
2024-08-30,121.00371061026003
2024-09-03,120.36299831231958
2024-09-04,120.11869592551704
2024-09-05,120.51853019470512
2024-09-06,120.1629958464896
2024-09-09,119.61993108465602
2024-09-10,119.45243072682608
2024-09-11,119.89878576469775
2024-09-12,120.26719380070648
2024-09-13,120.58204306489267
2024-09-16,119.86282819274075
2024-09-17,120.55602729886269
2024-09-18,120.9985848751548
2024-09-19,120.84969715089338
2024-09-20,121.02443594871421
2024-09-23,119.4414453498316
2024-09-24,119.10146184198555
2024-09-25,118.0534401177765
2024-09-26,117.81858312727859
2024-09-27,118.08670486119294
2024-09-30,115.79088519402214
2024-10-01,114.47795099146201
2024-10-02,113.56343826210295
2024-10-03,111.79375543327119
2024-10-04,113.21976063651597
2024-10-07,109.75820908664792
2024-10-08,110.34118669987885
2024-10-09,111.31922034758452
2024-10-10,109.9432267299542
2024-10-11,109.04518238959353
2024-10-14,106.74437278761074
2024-10-15,105.5425861764527
2024-10-16,113.57500551667971
2024-10-17,113.86991310748664
2024-10-18,115.87071993702715
2024-10-21,111.45674466493475
2024-10-22,111.26865141914193
2024-10-23,110.35529244853268
2024-10-24,109.60509800335323
2024-10-25,109.1574679223245
2024-10-28,107.34699617946828
2024-10-29,107.3768333256755
2024-10-30,110.95513323860695
2024-10-31,111.12900923837607
2024-11-01,111.73901201613617
2024-11-04,114.67483035416622
2024-11-05,114.86519509932276
2024-11-06,116.64292575443962
2024-11-07,119.18109937450862
2024-11-08,118.77326483938091
2024-11-11,118.34510407991561
2024-11-12,118.10295932946718
2024-11-13,117.59357356838946
2024-11-14,117.49881096630197
2024-11-15,116.3550117204059
2024-11-18,116.04457378661772
2024-11-19,117.0821186928962
2024-11-20,116.94695040858345
2024-11-21,116.37144500037489
2024-11-22,117.5575811057697
2024-11-25,123.94966559565196
2024-11-26,123.29347938038717
2024-11-27,125.19189119179568
2024-11-29,124.6643619432088
2024-12-02,123.95203318053159
2024-12-03,123.83131328964154
2024-12-04,123.41114377852921
2024-12-05,126.18006261744236
2024-12-06,125.99320654517528
2024-12-09,129.95528837706098
2024-12-10,136.44113237973335
2024-12-11,138.70382551724862
