Date,Index Level
2024-12-12,330.5462064380231
2024-12-13,331.283217648983
2024-12-16,335.16971826521495
2024-12-17,335.2812665819188
2024-12-18,333.93702878286024
2024-12-19,337.1667044084029
2024-12-20,340.30964632730456
2024-12-23,337.9577673589783
2024-12-24,340.2696467449463
2024-12-26,345.3083966330191
2024-12-27,343.5304939440861
2024-12-30,345.49107725930526
2024-12-31,344.48883937068075
2025-01-02,345.2018375103432
2025-01-03,353.47574840365405
2025-01-06,357.5643890154554
2025-01-07,358.9249870466346
2025-01-08,358.6862327175346
2025-01-10,357.39184903171173
2025-01-13,354.2732426884024
2025-01-14,358.59804020543015
2025-01-15,360.88169218072255
