Date,Index Level
2024-12-12,876.8001015003035
2024-12-13,883.7057666953212
2024-12-16,885.2302508074551
2024-12-17,878.4053424581404
2024-12-18,886.5855305421078
2024-12-19,879.0242993563385
2024-12-20,894.7693184047115
2024-12-23,933.5524778330499
2024-12-24,929.7971151405711
2024-12-26,922.6528525916374
2024-12-27,990.1696342546638
2024-12-30,2991.306049636649
2024-12-31,2978.99629893176
2025-01-02,3061.6899823205154
2025-01-03,3067.374272589143
2025-01-06,3068.281810468633
2025-01-07,3066.5750559125763
2025-01-08,3070.640001594948
2025-01-10,3067.9114505527714
2025-01-13,3065.0825500124656
2025-01-14,3065.005502635276
2025-01-15,3066.4734462457236
