Date,Index Level
2024-03-19,100.0
2024-03-20,103.84774977956832
2024-03-21,103.94562093341644
2024-03-22,103.2130877747731
2024-03-25,101.30173457339855
2024-03-26,100.2100295304067
2024-03-27,101.31956655188053
2024-03-28,101.674021743341
2024-04-01,99.62478381719686
2024-04-02,99.19209029667206
2024-04-03,99.61363998943753
2024-04-04,98.45806481046525
2024-04-05,98.75506769429066
2024-04-08,98.65696907947846
2024-04-09,99.14761147262065
2024-04-10,97.35038615840014
2024-04-11,97.13642175336744
2024-04-12,95.57822357445585
2024-04-15,93.7504776415219
2024-04-16,94.83757955445648
2024-04-17,93.86093982242755
2024-04-18,93.15333651334889
2024-04-19,92.73376633622627
2024-04-22,91.75982957970315
2024-04-23,93.47697742765976
2024-04-24,91.38133653022595
2024-04-25,90.83883838845051
2024-04-26,92.40927325843948
2024-04-29,92.00820960962822
2024-04-30,90.9151498923538
2024-05-01,91.69947985038421
2024-05-02,93.7641537520967
2024-05-03,93.6479165131089
2024-05-06,92.7809842159782
2024-05-07,92.52254105455437
2024-05-08,93.65036298953129
2024-05-09,95.95955225890484
2024-05-10,95.56745971423932
2024-05-13,93.42557729234494
2024-05-14,94.05239913532904
2024-05-15,94.94214971846333
2024-05-16,94.59316727669406
2024-05-17,93.7412679345958
2024-05-20,94.64353469910967
2024-05-21,94.13754168559788
2024-05-22,92.96338520396472
2024-05-23,91.61841645907643
2024-05-24,91.20606466759513
2024-05-28,88.79100130607478
2024-05-29,87.4353955193117
2024-05-30,88.37803212174225
2024-05-31,88.43437207696685
2024-06-03,87.96103318759418
2024-06-04,87.51858615474094
2024-06-05,88.86742328171455
2024-06-06,89.51011907948974
2024-06-07,88.45467745091302
2024-06-10,88.5914472348641
2024-06-11,88.25637534347123
2024-06-12,88.49773140327315
2024-06-13,87.61898966234575
2024-06-14,87.18401969827477
2024-06-17,86.43602496690688
2024-06-18,87.2005097035789
2024-06-20,85.44621474462707
2024-06-21,84.68965352167685
2024-06-24,83.10413122125931
2024-06-25,82.78926618220571
2024-06-26,82.23736297493092
2024-06-27,86.27257142131586
2024-06-28,89.04970573300108
2024-07-01,85.28967186907853
2024-07-02,87.52911569848592
2024-07-03,88.28548758131568
2024-07-05,90.15386887700946
2024-07-08,88.99075434595835
2024-07-09,88.63195753001791
2024-07-10,90.44606473444198
2024-07-11,91.17603815015288
2024-07-12,91.27815518799588
2024-07-15,89.90368959380598
2024-07-16,89.86656451584341
2024-07-17,89.30701361815794
2024-07-18,88.69093838948085
2024-07-19,88.18611065705186
2024-07-22,87.56525893589743
2024-07-23,87.65498508729688
2024-07-24,87.57857093346848
2024-07-25,86.8558281726384
2024-07-26,87.1264497732674
2024-07-29,86.39562211003695
2024-07-30,86.54226875576325
2024-07-31,86.6301390149878
2024-08-01,85.90376076948591
2024-08-02,85.24616421081592
2024-08-05,83.76538313256897
2024-08-06,84.50317781969798
2024-08-07,84.42582018515914
2024-08-08,86.25589573271566
2024-08-09,86.3432796136048
2024-08-12,91.65823647817078
2024-08-13,93.06381020104601
2024-08-14,93.48534053350062
2024-08-15,94.07269294951286
2024-08-16,95.75195772792685
2024-08-19,94.49381681140432
2024-08-20,95.27927556410208
2024-08-21,94.52714841303285
2024-08-22,94.52497414901558
2024-08-23,94.99836745121019
2024-08-26,94.38785335082983
2024-08-27,93.90982903295567
2024-08-28,94.17361501370299
2024-08-29,93.45558398375464
2024-08-30,93.60757112874775
2024-09-03,91.45310419086822
2024-09-04,91.44894888055289
2024-09-05,91.85234629906448
2024-09-06,91.52847266926847
2024-09-09,90.6160786751054
2024-09-10,91.56864866591155
2024-09-11,91.7458775529891
2024-09-12,93.89205898041651
2024-09-13,93.74905804426254
2024-09-16,91.52576321911896
2024-09-17,91.9791540968661
2024-09-18,92.36091219476293
2024-09-19,92.36875499320895
2024-09-20,91.69517732484222
2024-09-23,90.43493356288313
2024-09-24,90.29406645510488
2024-09-25,89.92406912020395
2024-09-26,89.83303931328925
2024-09-27,89.00475898109778
2024-09-30,89.15258858866665
2024-10-01,88.5271616293205
2024-10-02,88.29475695626633
2024-10-03,87.1757912062662
2024-10-04,87.77882963413919
2024-10-07,85.31748958101805
2024-10-08,86.30485487001648
2024-10-09,85.33607992548447
2024-10-10,86.30780748597564
2024-10-11,86.28641590587124
2024-10-14,85.05128407721196
2024-10-15,85.83765503437546
2024-10-16,85.60967319024243
2024-10-17,85.53320183341198
2024-10-18,86.73896516853267
2024-10-21,86.63939518637235
2024-10-22,85.95898016336561
2024-10-23,85.80817364426566
2024-10-24,84.45656093761485
2024-10-25,84.06806393007706
2024-10-28,82.41405772260622
2024-10-29,82.87217695752915
2024-10-30,82.56122360680315
2024-10-31,81.57724915637436
2024-11-01,81.22130220022842
2024-11-04,79.20094415835271
2024-11-05,80.01795705256161
2024-11-06,78.42747656417964
2024-11-07,79.33984821246926
2024-11-08,80.07008829423512
2024-11-11,76.22266259833172
2024-11-12,76.11624935272926
2024-11-13,76.95926501128912
2024-11-14,78.14729560739934
2024-11-15,77.99318799414075
2024-11-18,79.07847902549598
2024-11-19,79.08563699402123
2024-11-20,78.61936176428934
2024-11-21,79.2599600892675
2024-11-22,79.9657883514104
2024-11-25,78.79938588649676
2024-11-26,78.76363686986069
2024-11-27,78.67080327474527
2024-11-29,78.93165044834888
2024-12-02,77.12614543213353
2024-12-03,77.29218112319748
2024-12-04,76.61930015551117
2024-12-05,76.24640754464944
2024-12-06,76.0753846798833
2024-12-09,75.13225096496261
2024-12-10,74.57647599717203
2024-12-11,74.40471477690976
