Date,Index Level
2024-03-19,100.0
2024-03-20,100.52191335493347
2024-03-21,100.73463316672897
2024-03-22,100.36586778884964
2024-03-25,100.16550875869684
2024-03-26,100.26023223673293
2024-03-27,100.47807290077719
2024-03-28,105.63521337889169
2024-04-01,103.51169025538725
2024-04-02,103.12690027671728
2024-04-03,103.46746868613303
2024-04-04,104.63478578968801
2024-04-05,105.61225207099679
2024-04-08,105.14785509656583
2024-04-09,104.85180782055615
2024-04-10,106.61648235275241
2024-04-11,110.25779867484502
2024-04-12,109.85751552177199
2024-04-15,108.18096393802738
2024-04-16,109.23713784117332
2024-04-17,109.00228735763386
2024-04-18,108.59320859704948
2024-04-19,108.91586631012328
2024-04-22,107.92780134543345
2024-04-23,108.34747969254288
2024-04-24,108.65812925041796
2024-04-25,108.14195180839324
2024-04-26,108.62667535036653
2024-04-29,107.64842523443362
2024-04-30,107.23774913471003
2024-05-01,109.45770548320728
2024-05-02,109.72538194019758
2024-05-03,112.26144338401191
2024-05-06,111.22078925265212
2024-05-07,111.52256102930646
2024-05-08,111.59018591911014
2024-05-09,111.18422422446207
2024-05-10,110.97243526537473
2024-05-13,110.90534981988176
2024-05-14,110.84563781522796
2024-05-15,110.5760807571301
2024-05-16,110.7647281974034
2024-05-17,111.67995719669062
2024-05-20,111.43982257451475
2024-05-21,111.53326007329335
2024-05-22,112.63266526725052
2024-05-23,112.08174980782219
2024-05-24,111.59806595463496
2024-05-28,110.76902931848217
2024-05-29,110.24384889931365
2024-05-30,109.86815184615347
2024-05-31,109.33592428096868
2024-06-03,107.88393258892502
2024-06-04,108.8784782690898
2024-06-05,108.47782229784656
2024-06-06,108.16061403438904
2024-06-07,111.1488329890371
2024-06-10,108.6469919641468
2024-06-11,107.78579872556061
2024-06-12,106.46285262956673
2024-06-13,105.69959160485263
2024-06-14,104.9873351060306
2024-06-17,102.53366744692589
2024-06-18,101.7797037760028
2024-06-20,103.46113628975635
2024-06-21,102.68631452571249
2024-06-24,100.24170918894198
2024-06-25,99.4201348133525
2024-06-26,99.23694838319665
2024-06-27,100.93248837805821
2024-06-28,100.13220578690672
2024-07-01,100.74591047821727
2024-07-02,99.79081592046693
2024-07-03,101.27785504856698
2024-07-05,99.86373458463427
2024-07-08,101.0440027744928
2024-07-09,101.50045255949571
2024-07-10,102.01143599143654
2024-07-11,105.2472135853473
2024-07-12,106.6404365900436
2024-07-15,105.72238812322021
2024-07-16,106.2116473068254
2024-07-17,106.30264945533969
2024-07-18,105.58210601947877
2024-07-19,105.09631521696318
2024-07-22,104.12897973178856
2024-07-23,104.82870851110094
2024-07-24,104.83078199361411
2024-07-25,104.25800594860709
2024-07-26,104.23042919135725
2024-07-29,103.41914648338529
2024-07-30,102.84942866997748
2024-07-31,103.18025535962988
2024-08-01,103.13565403010273
2024-08-02,102.90626073281163
2024-08-05,101.11177775739387
2024-08-06,102.90626467839337
2024-08-07,102.0549206742762
2024-08-08,103.74643862731715
2024-08-09,103.0515761612306
2024-08-12,100.97772915997372
2024-08-13,101.92728834923548
2024-08-14,115.04872344244052
2024-08-15,114.14713868349253
2024-08-16,114.55710987443236
2024-08-19,117.53150276878473
2024-08-20,117.25368700564414
2024-08-21,116.90101733045313
2024-08-22,116.86359542414456
2024-08-23,118.52262802999935
2024-08-26,119.43638106980411
2024-08-27,119.1421699387341
2024-08-28,119.5487906342863
2024-08-29,120.70174381264547
2024-08-30,121.3641742417756
2024-09-03,120.26718094703295
2024-09-04,119.95407163279793
2024-09-05,120.20055066878939
2024-09-06,120.05293874855265
2024-09-09,118.72144304143744
2024-09-10,121.05592210542143
2024-09-11,122.46293649845653
2024-09-12,122.38762825100547
2024-09-13,122.42114209538576
2024-09-16,121.83576477987702
2024-09-17,122.12414339586915
2024-09-18,122.24036281084629
2024-09-19,121.79475174909017
2024-09-20,122.63253891013956
2024-09-23,121.27692681705031
2024-09-24,121.6225961532727
2024-09-25,121.93542189062637
2024-09-26,122.99165663365542
2024-09-27,123.07217763550169
2024-09-30,123.1246905872533
2024-10-01,122.6370632976365
2024-10-02,122.91532682445424
2024-10-03,123.73757680269392
2024-10-04,125.29390442103931
2024-10-07,124.41393825846592
2024-10-08,126.54254620720576
2024-10-09,126.85897122403462
2024-10-10,126.34788373779074
2024-10-11,128.18103324975434
2024-10-14,126.02534720119597
2024-10-15,125.57003879844002
2024-10-16,127.446042447497
2024-10-17,126.87764461826664
2024-10-18,128.3444340303559
2024-10-21,126.79386670193348
2024-10-22,128.99834682674808
2024-10-23,129.46346782785568
2024-10-24,129.21656936797214
2024-10-25,130.0941663444242
2024-10-28,129.7778290227084
2024-10-29,131.7789024574591
2024-10-30,131.08996616888348
2024-10-31,131.94275890307122
2024-11-01,131.01957804265135
2024-11-04,129.24511919677434
2024-11-05,130.6005949746365
2024-11-06,135.54640895279508
2024-11-07,135.925308783939
2024-11-08,139.02746656478556
2024-11-11,138.36251845990896
2024-11-12,138.56938678880044
2024-11-13,137.97634695909272
2024-11-14,137.47257637207775
2024-11-15,137.11541869526042
2024-11-18,138.75090447002626
2024-11-19,138.59247674799914
2024-11-20,141.85988668809932
2024-11-21,141.8804620084309
2024-11-22,141.2574094993785
2024-11-25,139.49290342618764
2024-11-26,139.87144447067587
2024-11-27,140.04480370327775
2024-11-29,140.16116356766975
2024-12-02,138.64183673988967
2024-12-03,139.03509997207865
2024-12-04,138.10343758050544
2024-12-05,137.70589962073123
2024-12-06,138.43845214135737
2024-12-09,144.79183581140992
2024-12-10,144.27702658156963
2024-12-11,144.934416209264
